catalog_year,source_file,main_category,main_category_english,subcategory_or_series,author,author_transcribed,title,title_english,pages_format,price,currency,notes
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία καὶ βίος τοῦ ἁγίου ἐνδόξου ὁσιομάρτυρος Εὐθυμίου τοῦ νέου τοῦ ἐκ Δημητσάνης,Service and Life of the Holy Glorious Venerable Martyr Euthymios the New of Dimitsana,"8ον, σ. 65",5.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία καὶ βίος τοῦ ἐν ἁγίοις ὁσίου καὶ θεοφόρου πατρὸς ἡμῶν Στυλιανοῦ τοῦ Παφλαγόνος,"Service and Life of Our Saintly, Venerable and God-bearing Father Stylianos of Paphlagonia","8ον, σ. 24",2.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Γ. Βουτέρης,G. Vouteris,Ἀκολουθία καὶ βίος τῶν ἁγίων ἐνδόξων μαρτύρων τοῦ Χριστοῦ Τιμοθέου καὶ Μαύρας καὶ τοῦ ἐν ἁγίοις πατρὸς ἡμῶν Πέτρου τοῦ θαυματουργοῦ ἀρχιεπισκόπου Ἄργους καὶ Ναυπλίου,"Service and Life of the Holy Glorious Martyrs of Christ Timotheos and Maura and of Our Father among the Saints Peter the Wonderworker, Archbishop of Argos and Nauplio","μέγα 8ον, σ. 32",2.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία τῆς θείας Μεταλήψεως,Service of Holy Communion,"32ον, σελίδες 59",1.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία τῆς Κυριακῆς τοῦ Πάσχα καὶ τῆς Δευτέρας Ἀναστάσεως,Service of Easter Sunday and the Second Resurrection,σελίδες 15,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία τοῦ ἁγίου καὶ ἐνδόξου μεγαλομάρτυρος Ἀποστόλου τοῦ Νέου τοῦ ἐξ Ἁγίου Λαυρεντίου τοῦ Βώλου,Service of the Holy and Glorious Great Martyr Apostolos the New of Agios Lavrentios of Volos,"8ον, σελίδες 26",1.20,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,"Ἀκολουθία τοῦ Ἀκαθίστου Ὕμνου, τῆς Ὑπεραγίας Θεοτόκου",Service of the Akathist Hymn to the Most Holy Theotokos,"8ον, σελίδες 32",1.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία τοῦ Εὐαγγελισμοῦ τῆς Θεοτόκου καὶ ἀειπαρθένου Μαρίας,Service of the Annunciation of the Theotokos and Ever-Virgin Mary,"8ον, σελίδες 32",1.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀκολουθία τοῦ μεγάλου ἁγιασμοῦ τῶν Θεοφανείων,Service of the Great Blessing of Waters of Theophany,"8ον, σελίδες 16",1.—,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,ΒΙΒΛΙΑ ΤΟΥ ΛΑΟΥ,Ανώνυμος,Anonymous,Ἀποκάλυψις τῆς Ὑπεραγίας Θεοτόκου,Apocalypse of the Most Holy Theotokos,σελίδες 16,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Ἀποκάλυψις τῆς Ὑπεραγίας Θεοτόκου,Apocalypse of the Most Holy Theotokos,σελίδες 15,0.10,Δρχ.,Published under 'Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ'
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Ἐπιστολὴ τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ,Letter of Our Lord Jesus Christ,σελίδες 15,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Εὐχὴ τῆς Ὑπεραγίας Θεοτόκου,Prayer of the Most Holy Theotokos,σελίδες 8,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Ἀθανασίου,Life and Conduct of Saint Athanasios,σελίδες 16,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τῆς ἁγίας Αἰκατερίνης,Life and Conduct of Saint Catherine,σελίδες 32,0.20,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Ἀναστασίου τοῦ Πέρσου,Life and Conduct of Saint Anastasios the Persian,σελίδες 16,0.10,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Ἀνδρέου τοῦ Πρωτοκλήτου,Life and Conduct of Saint Andrew the First-Called,σ. 32,0.20,Δρχ.,
1904,IMG_1485.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλιοθήκη Χριστιανικὴ τοῦ Λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Ἀντωνίου τοῦ Μεγάλου,Life and Conduct of Saint Anthony the Great,σελ. 29,0.20,Δρχ.,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Βασιλείου τοῦ Μεγάλου,Life and Conduct of Saint Basil the Great,σελίδες 32,0.20,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου μεγαλομάρτυρος Γεωργίου,Life and Conduct of the Holy Great Martyr George,σελ. 31,0.20,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου ΔημΗτρίου τοῦ Μυροβλήτου,Life and Conduct of Saint Demetrius the Myroblyte,σ. 32,0.20,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τῶν ἁγίων ἑπτὰ Παίδων τῶν ἐν Ἐφέσῳ κοιμηθέντων,Life and Conduct of the Holy Seven Children who slept in Ephesus,σελίδες 16,0.10,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τῶν ἁγίων Κοσμᾶ καὶ Δαμιανοῦ,Life and Conduct of Saints Cosmas and Damian,σελίδες 16,0.10,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Τρύφωνος,Life and Conduct of Saint Tryphon,σελίδες 16,0.10,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,Βίος καὶ Πολιτεία τοῦ ἁγίου Χαραλάμπους,Life and Conduct of Saint Charalambos,σελίδες 16,0.10,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ἀγάπιος Μοναχός,Agapios Monachos,"Βιβλίον καλούμενον Κυριακοδρόμιον, ἤγουν Διδαχαὶ καὶ Ὁμιλίαι εἰς τὰς Κυριακὰς ὅλου τοῦ ἐνιαυτοῦ, συλλεχθεῖσαι παρὰ Ἀγαπίου Μοναχοῦ","Book called Kyriakodromion, i.e., Teachings and Sermons for the Sundays of the Whole Year, collected by Agapios the Monk","4ον, σελίδες 295, ἔκδ. Βενετίας, χαρτόδ. ++",20.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Νικόδημος Ἁγιορείτης,Nicodemus the Hagiorite,"Βιβλίον ψυχωφελέστατον καλούμενον Ἀόρατος Πόλεμος, συντεθὲν μὲν πρὶν παρά τινος σοφοῦ ἀνδρός, τελειοποιηθὲν δὲ καὶ διορθωθὲν παρὰ τοῦ ὁσιωτάτου ἐν μοναχοῖς Νικοδήμου","Most Soul-Profiting Book Called Unseen Warfare, Composed Formerly by a Wise Man, Completed and Corrected by the Most Venerable among Monks Nicodemus","4ον, σελίδες 192, ἔκδ. Βενετίας ++",15.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Νικόδημος Ἁγιορείτης,Nicodemus the Hagiorite,"Βιβλίον ψυχωφελέστατον καλούμενον Ἀόρατος Πόλεμος, συντεθὲν μὲν παρά τινος σοφοῦ, καλλωπισθὲν δὲ καὶ διορθωθὲν παρὰ τοῦ ὁσιωτάτου Κυρίου Νικοδήμου, ἐν ᾧ προσετέθησαν παρὰ τοῦ αὐτοῦ καὶ Εὐχαὶ εἰς τὸν Κύριον ἡμῶν Ἰησοῦν Χριστὸν κατανυκτικαὶ καὶ ὡραῖαι","Most Soul-Profiting Book Called Unseen Warfare, Composed Formerly by a Wise Man, Embellished and Corrected by the Most Venerable Nicodemus, to which were added Prayers to our Lord Jesus Christ","8ον, σελίδες 224+",9.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ἀγάπιος Μοναχός,Agapios Monachos,"Βιβλίον ὡραιότατον καλούμενον Ἁμαρτωλῶν Σωτηρία, συντεθὲν εἰς κοινὴν τῶν Γραικῶν διάλεκτον παρὰ Ἀγαπίου Μοναχοῦ","Most Beautiful Book Called Salvation of Sinners, Composed in the Common Language of the Greeks by Agapios Monachos","4ον, σελ. 358, ἔκδ. Βενετίας, χαρτόδετον ++",18.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ἀγάπιος Μοναχός,Agapios Monachos,Ἁμαρτωλῶν Σωτηρία (Τὸ αὐτὸ ἔκδ. Ἀθηνῶν),"Salvation of Sinners (The same, Athens edition)","2ον, σελίδες 384 +",9.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,"Βίοι ἁγίων [Αἰκατερίνης, Ἀνδρέου τοῦ ἀποστόλου, Ἀντωνίου τοῦ μεγάλου, Βασιλείου τοῦ μεγάλου, Γεωργίου τοῦ τροπαιφόρου, ΔημΗτρίου τοῦ μεγαλομάρτυρος, Εὐσταθίου τοῦ Πλακίδα καὶ Ἐλευθερίου, Θεοδώρων Τήρωνος καὶ Στρατηλάτου, Ἰωάννου τοῦ Καλυβίτου, Νικολάου τοῦ θαυματουργοῦ, Πέτρου καὶ Παύλου, Χαραλάμπους καὶ Τρύφωνος]","Lives of Saints (Catherine, Andrew the Apostle, Anthony the Great, Basil the Great, George the Trophy-bearer, Demetrius the Great Martyr, Eustathius Plakidas and Eleutherios, the Theodores Tyron and Stratelates, John the Hut-dweller, Nicholas the Wonderworker, Peter and Paul, Charalambos and Tryphon)",Ἕκαστον φυλλάδιον ἐκ σ. 32,0.20,Δραχμαί,Price is per pamphlet
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ανώνυμος,Anonymous,"Βίοι ἁγίων [Ἀθανασίου τοῦ μεγάλου, Ἀλεξίου, Ἀναστασίας, Ἀναστασίου τοῦ Πέρσου, Ἀποστόλου τοῦ νέου, Βαρβάρας, Ἐλευθερίου, Ἑπτὰ παίδων, Εὐθυμίου τοῦ Μεγάλου, Εὐσταθίου, Εὐσταθίου τοῦ νέου, Ἡλιοῦ τοῦ προφήτου, Ἰγνατίου, Ἰωάννου τοῦ Δαμασκηνοῦ, Ἰωάννου τοῦ Καλυβίτου, Ἰωσὴφ τοῦ Παγκάλου, Κοσμᾶ καὶ Δαμιανοῦ τῶν Ἀναργύρων, Κυριακῆς, Κωνσταντίνου καὶ Ἑλένης, Μαρίας τῆς Αἰγυπτίας, Μαρίας τῆς ὁσίας, Μαρίνης, Ματθαίου τοῦ Εὐαγγελιστοῦ, Ματρώνης τῆς ὁσίας, Νικολάου τοῦ θαυματουργοῦ, Ξένης τῆς ὁσίας, Ὀνουφρίου τοῦ Αἰγυπτίου, Παντελεήμονος, Παρασκευῆς, Σαμψὼν τοῦ Ξενοδόχου, Τρύφωνος, Φωτεινῆς, Χαραλάμπους]","Lives of Saints (Athanasius the Great, Alexios, Anastasia, Anastasios the Persian, Apostolos the New, Barbara, Eleutherios, Seven Children, Euthymios the Great, Eustathius, Eustathius the New, Elijah the Prophet, Ignatius, John of Damascus, John the Hut-dweller, Joseph the All-Comely, Cosmas and Damian the Unmercenaries, Kyriaki, Constantine and Helen, Mary of Egypt, Mary the Venerable, Marina, Matthew the Evangelist, Matrona the Venerable, Nicholas the Wonderworker, Xene the Venerable, Onuphrius the Egyptian, Panteleimon, Paraskevi, Sampson the Innkeeper, Tryphon, Photini, Charalambos)",Ἕκαστον φυλλάδιον ἐκ σ. 16,0.10,Δραχμαί,Price is per pamphlet
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Θ. ΚΥΡΙΑΚΙΔΗΣ,Th. Kyriakidis,Βίος Θεοδώρου τοῦ Στουδίτου τοῦ Ὁμολογητοῦ,Life of Theodore the Studite the Confessor,σελίδες 20 ++,1.20,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ν. ΓΕΩΡΓΙΑΔΗΣ,N. Georgiadis,Βίος καὶ ἀκολουθία τοῦ ἁγίου ἐνδόξου καὶ μεγαλομάρτυρος Φανουρίου τοῦ Νεοφανοῦς,Life and Service of the Holy Glorious and Great Martyr Phanourios the Newly Revealed,"8ον, σελίδες 16 *",0.10,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ι. ΛΕΥΚΟΠΟΥΛΟΣ,I. Lefkopoulos,Βίος καὶ θαύματα ἁγίου Φανουρίου τοῦ Νεοφανοῦς,Life and Miracles of Saint Phanourios the Newly Revealed,"8ον, σελίδες 110 +",2.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,ΗΛΙΑΣ Ι. ΟΙΚΟΝΟΜΟΠΟΥΛΟΣ,Elias I. Oikonomopoulos,Βίος τοῦ Ἰησοῦ Χριστοῦ ἐπὶ τῇ βάσει τῆς Καινῆς Διαθήκης,Life of Jesus Christ Based on the New Testament,"32ον, σελίδες 80+",2.—,Δραχμαί,
1904,IMG_1486.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,ΗΛΙΑΣ ΜΑΝΙΑΤΗΣ,Elias Maniatis,Διδαχαὶ εἰς τὴν Ἁγίαν καὶ Μεγάλην Τεσσαρακοστὴν καὶ εἰς ἄλλας Κυριακὰς τοῦ ἐνιαυτοῦ καὶ ἐπισήμους ἑορτὰς μετὰ καί τινων πανηγυρικῶν λόγων,Teachings for Holy and Great Lent and for Other Sundays of the Year and Official Feasts with Certain Panegyric Sermons,4ον,,Δραχμαί,Bottom of page cut off
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Σολομῶν,Solomon,Διήγησις Σολομῶντος,Account of Solomon,"32ον, σ. 32 *",0.20,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Κ. Χρηστίδης,K. Christidis,"Εἰκονογραφημένον Ἑορτολόγιον, ἤτοι Συλλογὴ ἐξ ἱερῶν πηγῶν τῶν ἑορτῶν καὶ ἑρμηνεῖαι αὐτῶν καὶ συντόμου βιογραφίας τῶν ἑορταζομένων ἁγίων μετὰ τῶν τροπαρίων καὶ τῶν καταλλήλων εἰκόνων","Illustrated Menologion, or Collection from Sacred Sources of the Feasts and their Interpretations and Short Biographies of Celebrated Saints...",σ. 34X,6.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Μελέτιος Καλλονᾶς,Meletios Kallonas,"Εἴκοσι τέσσαρες Οἶκοι τῆς Ὑπεραγίας Δεσποίνης ἡμῶν Θεοτόκου καὶ Ἀειπαρθένου Μαρίας, εἰς τὴν ἁπλῆν γλῶσσαν παραφραστικῶς μετενεχθέντες παρὰ τοῦ ἐν Ἱερομονάχοις Μελετίου Καλλονᾶ","Twenty-Four Stanzas to Our Most Holy Lady Theotokos and Ever-Virgin Mary, Paraphrased into Simple Language...","32ον, σ. 104, Βενετίας++",1.20,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Εἴκοσι τέσσαρες Οἶκοι τῆς Θεοτόκου,Twenty-Four Stanzas to the Theotokos,"32ον, σελίδες 15 *",0.20,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,"Ἐξήγησις τῆς θείας καὶ ἱερᾶς Λειτουργίας εἰς ἁπλῆν φράσιν, πάνυ ὠφέλιμος καὶ συντομωτάτη","Explanation of the Divine and Sacred Liturgy in Simple Language, Very Beneficial and Concise","32ον, σ. 48++",3.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Ἐπιτάφιος Θρῆνος,Lamentations at the Tomb (Epitaphios Threnos),σελ. 32 *,0.20,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Δαμασκηνὸς Στουδίτης,Damaskinos Studites,"Θησαυρὸς Δαμασκηνοῦ, μετὰ προσθήκης ἑτέρων ἑπτὰ λόγων ψυχωφελεστάτων καὶ ἐξηγήσεως τοῦ «Πάτερ ἡμῶν», έκδ. Βενετίας","Treasure of Damaskinos, with the Addition of Seven Other Soul-Profiting Sermons and Explanation of the 'Our Father', Venice Edition","4ον, σ. 432, χαρτόδ. ++",20.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Δαμασκηνὸς Θεσσαλονικεύς,Damaskinos of Thessalonica,"Θησαυρὸς Δαμασκηνοῦ τοῦ Θεσσαλονικέως μετὰ προσθήκης, ἐν τῷ τέλει ἑτέρων ἑπτὰ λόγων ψυχωφελεστάτων καὶ ἐξηγήσεως τοῦ «Πάτερ ἡμῶν», νεωστὶ μετατυπωθεὶς καὶ ἐπιμελῶς διορθωθεὶς πρὸς ψυχικὴν τῶν Ὀρθοδόξων ὠφέλειαν μετὰ προσθήκης πολλῶν εἰκόνων","Treasure of Damaskinos of Thessalonica, with Addition at the End of Seven Other Soul-Profiting Sermons...","4ον, σελίδες 435, έκδ. Ἀθηνῶν +",10.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Δαμασκηνὸς Θεσσαλονικεύς,Damaskinos of Thessalonica,Θησαυρὸς Δαμασκηνοῦ τοῦ Θεσσαλονικέως (Τὸ αὐτὸ δεδεμένον),"Treasure of Damaskinos of Thessalonica (The same, bound)",+,15.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Α. Γεωργίου,A. Georgiou,"Θύρα τῆς Μετανοίας, ἤτοι Βίβλος κατανυκτικὴ καὶ ψυχωφελεστάτη, περιέχουσα τὰ τέσσαρα ἔσχατα τοῦ ἀνθρώπου, Θάνατον, Κρίσιν, Ἅδην καὶ Παράδεισον, έκδ. Α. ΓΕΩΡΓΙΟΥ","Door of Repentance, or Soul-Profiting Book Containing the Four Last Things of Man: Death, Judgment, Hell, and Paradise","8ον, σελ. 253 +",10.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Α. Γεωργίου,A. Georgiou,Θύρα τῆς Μετανοίας (Τὸ αὐτὸ δεδεμένον),"Door of Repentance (The same, bound)",+,15.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ν. Κ. Κ. Κ.,N. K. K. K.,"Ἱερὰ Συλλογή, ἐρανισθεῖσα ἐκ τοῦ Ἑορτοδρομίου καὶ περιέχουσα ἑρμηνείας τῶν Καταβασιῶν τοῦ Πάσχα καὶ διαφόρους ἐκκλησιαστικοὺς ἐπιταφίους καὶ πανηγυρικοὺς λόγους, πρὸς χρῆσιν τοῦ λαοῦ, ὑπὸ Ν. Κ. Κ. Κ.","Sacred Collection, Gathered from the Heortodromion and Containing Interpretations of the Katavasiai of Pascha...",σ. 68 ++,3.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Ἱστορία ἀκριβὴς περὶ τῶν κατὰ τὴν Σταύρωσιν καὶ Ἀνάστασιν τοῦ Κυρίου καὶ Σωτῆρος ἡμῶν Ἰησοῦ Χριστοῦ τελεσθέντων,Accurate History of the Events at the Crucifixion and Resurrection of Our Lord and Saviour Jesus Christ,σελίδες 61 ++,3.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Κανὼν Παρακλητικὸς τοῦ ἁγίου μεγαλομάρτυρος Γεωργίου τοῦ Κωδωνᾶ,Supplicatory Canon to Saint Great Martyr George Kodonas,"8ον, σελίδες 20 *",1.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Αθανάσιος Βαρούχας,Athanasios Varouchas,"Λόγοι ψυχωφελεῖς εἰς τὸ Σωτήριον πάθος καὶ εἰς τὴν ἔνδοξον ἀνάστασιν τοῦ Κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὑπὸ ΑΘ. ΒΑΡΟΥΧΑ","Soul-Profiting Sermons on the Saving Passion and Glorious Resurrection of Our Lord Jesus Christ, by Ath. Varouchas","8ον, σελίδες 96, έκδ. Βενετίας +",2.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Λόγοι πολὺ ὠφέλιμοι ἐκ τῶν ἁγίων Πατέρων καὶ Ἀσκητῶν περὶ ψυχικῆς σωτηρίας,Very Useful Sermons from the Holy Fathers and Ascetics on the Salvation of the Soul,"32ον, σελίδες 16 *",0.10,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ἀβραάμ,Abraham,"Λόγος κατανυκτικὸς καὶ θαυμάσιος τοῦ ἁγίου καὶ δικαίου Ἀβραάμ, λεγόμενον ἰδιόσιον αὐτοῦ",Contrite and Wonderful Sermon of Saint and Righteous Abraham...,"32ον, σ. 16 *",0.20,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,—,—,Λόγος περὶ βλασφημίας καὶ Βίος Ἰούδα τοῦ Ἰσκαριώτου,Sermon on Blasphemy and Life of Judas Iscariot,σ. 31 *,1.—,Δρχ.,
1904,IMG_1487.jpeg,ΘΡΗΣΚΕΥΤΙΚΑ,Religious Books,Βιβλία τοῦ λαοῦ,Ἰωάννης ὁ Χρυσόστομος,John Chrysostom,"Μαργαρῖται, ἤτοι Λόγοι διάφοροι τοῦ ἐν ἁγίοις πατρὸς ἡμῶν Ἰωάννου τοῦ Χρυσοστόμου καὶ ἑτέρων ἁγίων Πατέρων μεταφρασθέντες εἰς ἁπλῆν γλῶσσαν πρὸς κοινὴν τῶν ὀρθοδόξων Χριστιανῶν ὠφέλειαν","Pearls (Margaritai), or Various Discourses of Our Holy Father John Chrysostom and Other Holy Fathers Translated into Simple Language...","4ον, σελίδες 303, έκδ. Βενετίας +",18.—,Δρχ.,
